vuosi;kunta;tp_yht;xyind
2017;790;78;2801256808875
2017;790;15;2803756808875
2017;790;3;2806256808875
2017;790;95;2808756808875
2017;790;3;2811256808875
2017;790;1;2813756808875
2017;790;1;2816256808875
2017;790;36;2818756808875
2017;790;1;2941256808875
2017;790;1;2958756808875
2017;790;1;2731256809125
2017;790;1;2733756809125
2017;790;14;2796256809125
2017;790;164;2801256809125
2017;790;4;2806256809125
2017;790;60;2808756809125
2017;790;13;2813756809125
2017;790;9;2816256809125
2017;790;10;2818756809125
2017;790;7;2823756809125
2017;790;2;2828756809125
2017;790;1;2831256809125
2017;790;1;2908756809125
2017;211;14;3423756819875
2017;211;2;3426256819875
2017;211;2;3433756819875
2017;211;1;3486256819875
2017;211;3;3496256819875
2017;211;3;3598756819875
2017;211;1;3601256819875
2017;211;1;3621256819875
2017;211;4;3623756819875
2017;211;1;3731256819875
2017;211;2;3743756819875
2017;211;1;3761256819875
2017;211;12;3368756820125
2017;211;2;3371256820125
2017;211;3;3373756820125
2017;211;1;3376256820125
2017;211;1;3381256820125
2017;211;1;3383756820125
2017;211;19;3386256820125
2017;211;5;3388756820125
2017;211;34;3391256820125
2017;211;77;3393756820125
2017;211;12;3396256820125
2017;211;2;3418756820125
2017;211;9;3433756820125
2017;211;1;3436256820125
2017;211;2;3488756820125
2017;211;1;3583756820125
2017;211;1;3626256820125
2017;211;1;3773756820125
2017;211;1;3366256820375
2017;211;12;3368756820375
2017;211;145;3371256820375
2017;177;1;3623756854875
2017;177;76;3626256854875
2017;177;1;3666256854875
2017;177;1;3613756855125
2017;177;31;3623756855125
2017;177;11;3666256855125
2017;177;2;3676256855125
2017;177;16;3623756855375
2017;177;9;3676256855375
2017;177;1;3601256855625
2017;177;3;3608756855625
2017;177;3;3611256855625
2017;177;2;3616256855625
2017;177;11;3676256855625
2017;177;8;3616256855875
2017;177;62;3621256855875
2017;177;12;3683756855875
2017;177;1;3616256856125
2017;177;3;3683756856125
2017;177;1;3718756857125
2017;177;1;3663756857625
2017;177;3;3708756857625
2017;177;1;3711256857875
2017;177;2;3646256858875
2017;177;1;3666256859125
2017;177;1;3631256859375
2017;177;1;3683756859625
2017;177;26;3576256860125
2017;177;1;3668756860125
2017;177;1;3596256860375
2017;177;1;3681256860625
2017;177;18;3706256863125
2017;177;1;3738756863375
2017;211;9;3383756820375
2017;211;2;3386256820375
2017;211;41;3388756820375
2017;211;19;3391256820375
2017;211;46;3396256820375
2017;211;7;3441256820375
2017;211;9;3446256820375
2017;211;104;3448756820375
2017;211;1;3471256820375
2017;211;4;3698756820375
2017;211;1;3368756820625
2017;211;1;3371256820625
2017;211;2;3373756820625
2017;211;3;3388756820625
2017;211;2;3406256820625
2017;211;2;3408756820625
2017;211;6;3411256820625
2017;211;9;3413756820625
2017;211;1;3423756820625
2017;211;12;3428756820625
2017;211;4;3441256820625
2017;211;1;3446256820625
2017;211;11;3448756820625
2017;211;110;3451256820625
2017;211;1;3626256820625
2017;211;1;3701256820625
2017;211;1;3718756820625
2017;211;1;3731256820625
2017;211;2;3741256820625
2017;211;1;3766256820625
2017;211;2;3368756820875
2017;211;4;3371256820875
2017;211;107;3388756820875
2017;177;1;3673756863625
2017;177;1;3718756863625
2017;177;7;3673756864125
2017;177;1;3673756864375
2017;177;1;3671256864625
2017;177;5;3678756864625
2017;177;62;3663756865375
2017;177;9;3663756865625
2017;020;9;3261256790625
2017;020;97;3263756790625
2017;020;3;3248756790875
2017;020;4;3251256790875
2017;020;1;3253756790875
2017;020;37;3258756790875
2017;020;7;3261256790875
2017;020;2;3263756790875
2017;020;35;3266256790875
2017;020;16;3268756790875
2017;020;1;3248756791125
2017;020;3;3251256791125
2017;020;1;3253756791125
2017;020;9;3256256791125
2017;020;7;3258756791125
2017;020;2;3261256791125
2017;020;10;3266256791125
2017;020;2;3251256791375
2017;020;1;3253756791375
2017;020;3;3258756791375
2017;020;1;3263756791375
2017;020;5;3266256791375
2017;020;1;3268756791375
2017;020;2;3243756791625
2017;020;1;3246256791625
2017;020;1;3248756791625
2017;020;1;3253756791625
2017;020;14;3258756791625
2017;020;1;3263756791625
2017;020;3;3246256791875
2017;020;21;3253756791875
2017;020;1;3248756792125
2017;020;20;3253756792125
2017;211;63;3398756820875
2017;211;16;3401256820875
2017;211;2;3406256820875
2017;211;2;3413756820875
2017;211;5;3418756820875
2017;211;1;3431256820875
2017;211;1;3446256820875
2017;211;27;3448756820875
2017;211;1;3451256820875
2017;211;1;3481256820875
2017;211;2;3483756820875
2017;211;3;3618756820875
2017;211;1;3701256820875
2017;211;1;3706256820875
2017;211;1;3708756820875
2017;211;1;3711256820875
2017;211;9;3723756820875
2017;211;1;3846256820875
2017;211;1;3851256820875
2017;211;2;3883756820875
2017;211;1;3368756821125
2017;211;3;3371256821125
2017;211;18;3398756821125
2017;211;1;3401256821125
2017;211;35;3403756821125
2017;211;1;3406256821125
2017;211;1;3408756821125
2017;211;13;3413756821125
2017;211;27;3448756821125
2017;211;85;3451256821125
2017;211;1;3726256821125
2017;211;1;3728756821125
2017;211;8;3368756821375
2017;211;1;3371256821375
2017;211;5;3398756821375
2017;211;17;3401256821375
2017;211;1;3403756821375
2017;211;1;3426256821375
2017;211;1;3448756821375
2017;211;2;3481256821375
2017;211;1;3483756821375
2017;211;1;3491256821375
2017;211;1;3698756821375
2017;211;4;3701256821375
2017;211;48;3703756821375
2017;211;3;3706256821375
2017;211;1;3718756821375
2017;211;2;3731256821375
2017;211;1;3848756821375
2017;211;8;3398756821625
2017;211;8;3423756821625
2017;211;1;3426256821625
2017;211;6;3701256821625
2017;211;1;3703756821625
2017;211;2;3833756821625
2017;211;1;3881256821625
2017;211;1;3433756821875
2017;211;1;3688756821875
2017;211;1;3691256821875
2017;211;1;3721256821875
2017;211;1;3846256821875
2017;211;3;3396256822125
2017;211;19;3398756822125
2017;211;1;3401256822125
2017;211;3;3426256822125
2017;211;2;3613756822125
2017;211;1;3688756822125
2017;211;1;3691256822125
2017;211;6;3763756822125
2017;211;1;3808756822125
2017;211;11;3398756822375
2017;211;1;3401256822375
2017;211;1;3516256822375
2017;211;20;3716256822375
2017;211;3;3881256822375
2017;211;1;3401256822625
2017;211;2;3426256822625
2017;211;1;3431256822625
2017;211;2;3433756822625
2017;211;1;3438756822625
2017;211;1;3596256822625
2017;211;1;3646256822625
2017;211;1;3401256822875
2017;211;1;3436256822875
2017;211;1;3513756822875
2017;211;1;3683756822875
2017;211;1;3416256823125
2017;211;1;3423756823125
2017;211;5;3426256823125
2017;211;1;3526256823125
2017;211;3;3576256823125
2017;211;1;3663756823125
2017;211;2;3406256823375
2017;211;3;3408756823375
2017;211;7;3411256823375
2017;211;1;3413756823375
2017;211;1;3423756823375
2017;211;7;3426256823375
2017;211;1;3753756823375
2017;020;1;3231256792375
2017;020;1;3238756792375
2017;020;2;3251256792375
2017;020;3;3253756792375
2017;020;2;3256256792375
2017;020;2;3271256792375
2017;020;1;3238756792625
2017;020;4;3241256792625
2017;020;2;3253756792625
2017;020;8;3256256792625
2017;020;1;3263756792625
2017;020;1;3271256792625
2017;020;1;3243756792875
2017;020;3;3253756792875
2017;020;3;3256256792875
2017;020;2;3253756794625
2017;020;5;3248756795125
2017;211;1;3403756823625
2017;211;2;3406256823625
2017;211;2;3408756823625
2017;211;1;3411256823625
2017;211;3;3413756823625
2017;211;1;3426256823625
2017;211;4;3523756823625
2017;211;1;3721256823625
2017;211;1;3506256823875
2017;211;1;3666256823875
2017;211;1;3401256824125
2017;211;3;3411256824125
2017;211;2;3418756824125
2017;211;2;3513756824125
2017;211;1;3403756824375
2017;211;11;3413756824375
2017;211;1;3416256824375
2017;211;20;3418756824375
2017;211;59;3423756824375
2017;211;1;3871256824375
2017;211;4;3408756824625
2017;211;1;3411256824625
2017;211;2;3413756824625
2017;211;7;3418756824625
2017;211;2;3403756824875
2017;211;4;3406256824875
2017;211;2;3413756824875
2017;211;1;3418756824875
2017;211;4;3423756824875
2017;211;14;3426256824875
2017;211;1;3428756824875
2017;211;3;3448756824875
2017;211;1;3403756825125
2017;790;9;2911256809125
2017;790;4;2948756809125
2017;790;67;2788756809375
2017;790;1;2793756809375
2017;790;3;2796256809375
2017;790;48;2798756809375
2017;790;5;2801256809375
2017;790;11;2803756809375
2017;790;1;2808756809375
2017;790;74;2813756809375
2017;790;2;2816256809375
2017;790;1;2818756809375
2017;790;18;2821256809375
2017;790;2;2823756809375
2017;790;2;2826256809375
2017;790;2;2923756809375
2017;790;2;2933756809375
2017;790;1;2946256809375
2017;790;1;2683756809625
2017;790;1;2731256809625
2017;790;99;2798756809625
2017;790;1;2808756809625
2017;790;4;2816256809625
2017;790;1;2818756809625
2017;790;4;2821256809625
2017;790;1;2823756809625
2017;790;1;2828756809625
2017;790;1;2868756809625
2017;790;1;2731256809875
2017;790;9;2806256809875
2017;790;56;2808756809875
2017;790;1;2813756809875
2017;790;1;2816256809875
2017;211;3;3406256825125
2017;211;21;3408756825125
2017;211;8;3413756825125
2017;211;5;3416256825125
2017;211;3;3431256825125
2017;211;1;3486256825125
2017;211;2;3518756825125
2017;211;3;3403756825375
2017;211;2;3406256825375
2017;211;1;3408756825375
2017;211;15;3411256825375
2017;211;2;3413756825375
2017;211;2;3441256825375
2017;211;1;3453756825375
2017;211;2;3486256825375
2017;211;1;3543756825375
2017;211;4;3546256825375
2017;211;2;3466256825625
2017;211;2;3468756825625
2017;211;1;3543756825625
2017;211;3;3546256825625
2017;211;1;3548756825625
2017;211;1;3421256825875
2017;211;1;3458756825875
2017;211;1;3551256825875
2017;211;19;3401256826125
2017;211;1;3566256826125
2017;211;2;3826256826125
2017;211;9;3418756826375
2017;211;1;3423756826375
2017;211;2;3426256826375
2017;211;1;3443756826375
2017;211;1;3486256826375
2017;211;2;3536256826375
2017;211;1;3566256826375
2017;211;1;3436256826625
2017;211;1;3441256826625
2017;211;1;3571256826625
2017;211;4;3433756826875
2017;211;1;3438756826875
2017;211;15;3443756826875
2017;211;3;3451256826875
2017;211;1;3456256826875
2017;211;2;3578756826875
2017;211;12;3438756827125
2017;211;5;3441256827125
2017;211;1;3446256827125
2017;211;2;3488756827125
2017;211;1;3446256827375
2017;211;1;3476256827375
2017;211;1;3478756827375
2017;211;4;3528756827375
2017;211;3;3568756827375
2017;211;2;3491256827875
2017;211;1;3496256827875
2017;211;6;3568756827875
2017;211;1;3478756828125
2017;211;1;3486256828125
2017;211;1;3498756828375
2017;211;1;3501256828625
2017;211;1;3503756829125
2017;211;2;3486256830875
2017;211;3;3491256830875
2017;790;3;2728756810125
2017;790;1;2736256810125
2017;790;4;2806256810125
2017;790;5;2813756810125
2017;790;1;2816256810125
2017;790;5;2821256810125
2017;790;1;2833756810125
2017;790;2;2911256810125
2017;790;1;2918756810125
2017;790;1;2753756810375
2017;790;1;2826256810375
2017;790;1;2853756810375
2017;790;1;2918756810375
2017;790;1;2838756810625
2017;790;1;2846256810625
2017;790;8;2901256810625
2017;790;13;2726256810875
2017;790;3;2766256810875
2017;790;20;2843756810875
2017;790;1;2848756810875
2017;790;1;2921256810875
2017;790;1;2786256811125
2017;790;2;2843756811125
2017;790;5;2848756811125
2017;790;1;2823756811375
2017;790;1;2898756811375
2017;790;2;2911256811375
2017;790;12;2926256811375
2017;790;1;2713756811625
2017;790;2;2893756811625
2017;790;4;2961256811625
2017;790;5;2978756811625
2017;790;1;2666256811875
2017;790;1;2701256811875
2017;790;4;2776256811875
2017;790;1;2856256811875
2017;790;1;2863756811875
2017;790;1;2926256811875
2017;790;1;2938756811875
2017;790;1;2771256812125
2017;790;1;2853756812125
2017;790;3;2773756812375
2017;790;1;2783756812375
2017;790;2;2828756812375
2017;790;1;2846256812375
2017;790;1;2896256812375
2017;790;1;2916256812375
2017;790;2;2973756812375
2017;790;4;2781256812625
2017;790;1;2831256812625
2017;790;3;2901256812625
2017;790;1;2761256812875
2017;790;3;2768756812875
2017;790;2;2781256812875
2017;790;2;2788756812875
2017;790;3;2853756812875
2017;790;4;2943756813125
2017;790;1;2976256813125
2017;790;1;2678756813375
2017;790;3;2763756813375
2017;790;2;2856256813375
2017;790;2;2751256813625
2017;790;2;2943756813625
2017;790;3;2898756813875
2017;790;5;2676256814125
2017;790;1;2758756814125
2017;790;2;2776256814125
2017;790;1;2888756814125
2017;790;2;2688756814375
2017;790;2;2778756814375
2017;790;2;2861256814375
2017;790;20;2888756814375
2017;790;13;2891256814375
2017;790;1;2691256814625
2017;790;1;2906256814625
2017;790;1;2766256814875
2017;790;1;2941256814875
2017;790;2;2936256815125
2017;790;1;2956256815125
2017;790;1;2756256815375
2017;790;1;2761256815375
2017;790;1;2958756815375
2017;790;1;2671256815625
2017;790;1;2753756815625
2017;790;1;2868756815625
2017;790;14;2936256815625
2017;790;1;2966256815625
2017;790;1;2751256815875
2017;790;2;2873756815875
2017;790;1;2913756815875
2017;790;1;2916256815875
2017;790;2;2641256816125
2017;790;2;2868756816125
2017;790;7;2866256816375
2017;790;1;2933756816375
2017;790;2;2953756816375
2017;790;3;2871256816625
2017;790;3;2873756816625
2017;790;7;2668756816875
2017;790;84;2883756816875
2017;790;1;2681256817375
2017;790;1;2743756817375
2017;790;27;2881256817375
2017;790;1;2881256817625
2017;790;23;2886256817625
2017;790;4;2878756817875
2017;790;11;2883756817875
2017;790;8;2906256817875
2017;790;1;2641256818125
2017;790;1;2883756818125
2017;790;1;2646256818375
2017;790;1;2678756818375
2017;790;1;2746256818375
2017;790;4;2888756818375
2017;790;2;2931256818375
2017;790;1;2851256818625
2017;790;1;2883756818625
2017;790;2;2891256818625
2017;790;1;2893756818625
2017;790;3;2631256818875
2017;790;1;2703756818875
2017;790;22;2893756818875
2017;790;2;2896256818875
2017;790;1;2631256819125
2017;790;1;2751256819125
2017;790;1;2888756819125
2017;790;1;2891256819125
2017;790;1;2893756819125
2017;790;2;2896256819125
2017;790;2;2901256819125
2017;790;1;2906256819125
2017;790;1;2636256819375
2017;581;1;3016256869875
2017;581;3;2893756871375
2017;581;1;2903756871375
2017;581;1;3036256871875
2017;581;1;3043756871875
2017;581;2;2891256872375
2017;581;1;2893756872625
2017;581;1;2911256872625
2017;581;1;2993756872875
2017;581;1;2746256873375
2017;581;1;2738756873625
2017;581;1;2741256873625
2017;581;2;2911256873625
2017;581;1;3051256873625
2017;581;7;3023756873875
2017;581;1;2776256874125
2017;581;1;3051256874375
2017;581;7;3053756874375
2017;581;1;2738756874625
2017;581;1;3053756874625
2017;581;2;2788756874875
2017;581;1;2778756875375
2017;581;1;2926256875375
2017;581;2;3043756875375
2017;581;1;2778756875625
2017;581;3;2908756875625
2017;581;1;2826256876125
2017;581;1;2898756876125
2017;581;1;2918756876125
2017;790;2;2643756819375
2017;790;6;2886256819375
2017;790;1;2638756819625
2017;790;2;2648756819625
2017;790;1;2678756819625
2017;790;24;2886256819625
2017;790;1;2888756819625
2017;790;2;2936256819625
2017;790;1;2888756819875
2017;790;2;2913756819875
2017;790;1;2936256820125
2017;790;1;2621256820375
2017;790;1;2638756820375
2017;790;1;2643756820375
2017;790;1;2666256820375
2017;790;28;2936256820375
2017;790;2;2643756820625
2017;790;2;2933756820625
2017;790;7;2643756820875
2017;790;1;2656256820875
2017;790;1;2941256820875
2017;790;4;2638756821125
2017;790;5;2643756821125
2017;790;1;2666256821125
2017;790;1;2691256821125
2017;790;1;2638756821375
2017;790;10;2643756821375
2017;790;1;2656256821375
2017;790;1;2668756821375
2017;790;2;2753756821375
2017;790;2;2848756821375
2017;790;1;2638756821625
2017;790;2;2641256821625
2017;635;2;3541256792625
2017;635;2;3578756792875
2017;635;3;3578756793125
2017;635;1;3543756793375
2017;635;5;3578756793375
2017;635;6;3578756793625
2017;635;2;3578756793875
2017;635;2;3553756794125
2017;635;3;3576256794125
2017;635;10;3581256794375
2017;635;2;3571256794625
2017;635;1;3576256794625
2017;635;1;3581256794625
2017;790;7;2643756821625
2017;790;1;2668756821625
2017;790;1;2701256821625
2017;790;1;2613756821875
2017;790;2;2638756821875
2017;790;1;2686256821875
2017;790;1;2636256822125
2017;790;2;2638756822125
2017;790;1;2963756822125
2017;790;1;2851256822375
2017;790;2;2678756822625
2017;790;2;2598756822875
2017;790;7;2636256822875
2017;790;2;2643756822875
2017;790;1;2648756822875
2017;790;1;2966256822875
2017;790;1;2968756822875
2017;790;1;2971256822875
2017;790;1;2973756822875
2017;790;2;2641256823125
2017;790;1;2966256823125
2017;790;1;2631256823375
2017;790;1;2648756823375
2017;790;1;2651256823375
2017;790;1;2683756823375
2017;790;1;2908756823375
2017;790;2;2966256823375
2017;790;5;2631256823625
2017;790;30;2633756823625
2017;790;2;2643756823625
2017;790;6;2646256823625
2017;790;3;2648756823625
2017;790;1;2681256823625
2017;581;3;2968756876125
2017;581;10;2783756876375
2017;581;1;2921256876375
2017;581;2;2803756876625
2017;581;1;2896256876625
2017;581;1;2918756876625
2017;581;1;2928756876625
2017;581;3;2931256876625
2017;581;2;2986256876625
2017;581;3;2803756876875
2017;581;1;2851256877125
2017;581;2;2903756877125
2017;581;2;2906256877125
2017;581;1;2908756877125
2017;581;3;2926256877125
2017;581;1;2731256877375
2017;581;1;2786256877375
2017;581;23;2858756877375
2017;581;16;2903756877375
2017;581;8;2928756877625
2017;581;1;2866256877875
2017;581;11;2876256877875
2017;581;3;2871256878125
2017;581;1;2911256878125
2017;581;2;2873756878375
2017;581;1;2891256878375
2017;581;2;2906256878375
2017;581;41;3076256878375
2017;581;3;2733756878625
2017;581;1;2888756878625
2017;581;4;2908756878625
2017;581;6;3043756878625
2017;581;1;2983756878875
2017;790;1;2953756823625
2017;790;21;2643756823875
2017;790;5;2646256823875
2017;790;1;2681256823875
2017;790;1;2691256823875
2017;790;1;2916256823875
2017;790;1;2923756823875
2017;790;1;2926256823875
2017;790;2;2666256824125
2017;790;2;2896256824125
2017;790;2;2951256824125
2017;790;3;2668756824375
2017;790;1;2826256824375
2017;790;3;2916256824375
2017;790;1;2918756824375
2017;790;1;2923756824375
2017;790;4;2936256824375
2017;790;4;2943756824375
2017;790;1;2946256824375
2017;790;5;2951256824375
2017;790;4;2953756824375
2017;790;3;2968756824375
2017;790;2;2661256824625
2017;790;2;2706256824625
2017;790;3;2911256824625
2017;790;55;2918756824625
2017;790;32;2921256824625
2017;790;33;2926256824625
2017;790;6;2928756824625
2017;790;1;2931256824625
