mun;scenario;year;rakv;erpien;rivita;askert;liike;tsto;liiken;hoito;kokoon;opetus;teoll;varast;muut
562;wemh;2048;2026;56;38;33;47;47;37;82;47;62;37;40;37
562;wemh;2048;2027;55;38;32;47;47;37;82;47;62;37;39;37
562;wemh;2048;2028;54;38;32;46;46;36;81;46;61;36;38;36
562;wemh;2048;2029;53;38;32;46;46;36;81;46;61;36;37;36
562;wemh;2048;2030;53;38;31;45;45;35;80;45;60;35;36;35
562;wemh;2048;2031;52;38;31;45;45;35;80;45;60;35;35;35
562;wemh;2048;2032;52;38;31;45;45;35;80;45;60;35;35;35
562;wemh;2048;2033;52;38;31;45;45;35;80;45;60;35;35;35
562;wemh;2048;2034;52;38;31;45;45;35;80;45;60;35;35;35
562;wemh;2048;2035;52;38;31;45;45;35;80;45;60;35;35;35
562;wemh;2048;2036;52;38;31;45;45;35;80;45;60;35;35;35
562;wemh;2048;2037;52;38;31;45;45;35;80;45;60;35;35;35
562;wemh;2048;2038;52;38;31;45;45;35;80;45;60;35;35;35
562;wemh;2048;2039;52;38;31;45;45;35;80;45;60;35;35;35
562;wemh;2048;2040;52;38;31;45;45;35;80;45;60;35;35;35
562;wemh;2048;2041;52;38;31;45;45;35;80;45;60;35;35;35
562;wemh;2048;2042;52;38;31;45;45;35;80;45;60;35;35;35
562;wemh;2048;2043;52;38;31;45;45;35;80;45;60;35;35;35
562;wemh;2048;2044;52;38;31;45;45;35;80;45;60;35;35;35
562;wemh;2048;2045;52;38;31;45;45;35;80;45;60;35;35;35
562;wemh;2048;2046;52;38;31;45;45;35;80;45;60;35;35;35
562;wemh;2048;2047;52;38;31;45;45;35;80;45;60;35;35;35
562;wemh;2048;2048;52;38;31;45;45;35;80;45;60;35;35;35
562;wemh;2049;9999;133;153;104;163;143;94;182;123;187;123;133;94
562;wemh;2049;1920;148;153;99;207;197;128;242;163;247;266;187;128
562;wemh;2049;1929;151;151;98;205;195;132;244;161;244;254;185;132
562;wemh;2049;1939;152;148;95;200;190;133;243;157;238;238;181;133
562;wemh;2049;1949;146;146;95;182;173;123;223;141;214;218;164;123
562;wemh;2049;1959;124;165;91;157;153;112;203;128;186;190;145;112
562;wemh;2049;1969;121;143;90;147;109;87;158;102;139;105;128;87
562;wemh;2049;1979;95;122;74;112;81;64;118;78;105;74;88;64
562;wemh;2049;1989;76;97;69;107;80;62;114;73;100;73;83;62
562;wemh;2049;1999;98;129;91;106;80;61;110;68;98;72;80;61
562;wemh;2049;2009;101;97;70;110;84;62;110;66;101;75;79;62
562;wemh;2049;2010;58;58;58;78;58;49;92;58;73;44;44;49
562;wemh;2049;2018;58;56;56;75;53;39;82;53;72;39;39;39
562;wemh;2049;2019;63;44;39;53;53;39;82;53;68;39;39;39
562;wemh;2049;2020;61;41;36;51;51;39;82;51;65;39;39;39
562;wemh;2049;2021;58;38;34;49;49;39;82;49;63;39;39;39
562;wemh;2049;2022;59;39;34;49;49;39;84;49;64;39;40;39
562;wemh;2049;2023;58;39;34;49;49;39;84;49;64;39;40;39
562;wemh;2049;2024;57;39;34;48;48;38;83;48;63;38;40;38
562;wemh;2049;2025;57;38;33;48;48;38;83;48;63;38;40;38
562;wemh;2049;2026;56;38;33;47;47;37;82;47;62;37;40;37
562;wemh;2049;2027;55;38;32;47;47;37;82;47;62;37;39;37
562;wemh;2049;2028;54;38;32;46;46;36;81;46;61;36;38;36
562;wemh;2049;2029;53;38;32;46;46;36;81;46;61;36;37;36
562;wemh;2049;2030;53;38;31;45;45;35;80;45;60;35;36;35
562;wemh;2049;2031;52;38;31;45;45;35;80;45;60;35;35;35
562;wemh;2049;2032;52;38;31;45;45;35;80;45;60;35;35;35
562;wemh;2049;2033;52;38;31;45;45;35;80;45;60;35;35;35
562;wemh;2049;2034;52;38;31;45;45;35;80;45;60;35;35;35
562;wemh;2049;2035;52;38;31;45;45;35;80;45;60;35;35;35
562;wemh;2049;2036;52;38;31;45;45;35;80;45;60;35;35;35
562;wemh;2049;2037;52;38;31;45;45;35;80;45;60;35;35;35
562;wemh;2049;2038;52;38;31;45;45;35;80;45;60;35;35;35
562;wemh;2049;2039;52;38;31;45;45;35;80;45;60;35;35;35
562;wemh;2049;2040;52;38;31;45;45;35;80;45;60;35;35;35
562;wemh;2049;2041;52;38;31;45;45;35;80;45;60;35;35;35
562;wemh;2049;2042;52;38;31;45;45;35;80;45;60;35;35;35
562;wemh;2049;2043;52;38;31;45;45;35;80;45;60;35;35;35
562;wemh;2049;2044;52;38;31;45;45;35;80;45;60;35;35;35
562;wemh;2049;2045;52;38;31;45;45;35;80;45;60;35;35;35
562;wemh;2049;2046;52;38;31;45;45;35;80;45;60;35;35;35
562;wemh;2049;2047;52;38;31;45;45;35;80;45;60;35;35;35
562;wemh;2049;2048;52;38;31;45;45;35;80;45;60;35;35;35
562;wemh;2049;2049;52;38;31;45;45;35;80;45;60;35;35;35
562;wemh;2050;9999;133;153;104;163;143;94;182;123;187;123;123;94
562;wemh;2050;1920;148;153;99;207;197;128;242;163;246;266;266;128
562;wemh;2050;1929;151;151;98;205;195;132;244;161;244;254;254;132
562;wemh;2050;1939;152;148;95;200;190;133;243;157;238;238;238;133
562;wemh;2050;1949;145;145;95;182;173;123;223;141;214;218;218;123
562;wemh;2050;1959;124;165;91;157;153;111;202;128;186;190;190;111
562;wemh;2050;1969;120;143;90;146;109;86;158;101;139;105;105;86
562;wemh;2050;1979;94;120;74;110;80;64;117;77;104;74;74;64
562;wemh;2050;1989;75;96;69;106;79;62;113;72;99;72;72;62
562;wemh;2050;1999;97;127;89;104;78;60;108;67;97;71;71;60
562;wemh;2050;2009;100;96;70;109;83;61;109;65;100;74;74;61
562;wemh;2050;2010;58;58;58;77;58;48;92;58;73;44;44;48
562;wemh;2050;2018;58;56;56;74;53;39;82;53;72;39;39;39
562;wemh;2050;2019;63;44;39;53;53;39;82;53;68;39;39;39
562;wemh;2050;2020;60;41;36;51;51;39;82;51;65;39;39;39
562;wemh;2050;2021;58;38;34;48;48;39;82;48;63;39;39;39
562;wemh;2050;2022;59;39;34;49;49;39;84;49;64;39;39;39
562;wemh;2050;2023;58;39;34;49;49;39;84;49;64;39;39;39
562;wemh;2050;2024;57;38;34;48;48;38;83;48;63;38;38;38
562;wemh;2050;2025;56;38;33;48;48;38;83;48;63;38;38;38
562;wemh;2050;2026;56;38;33;47;47;37;82;47;62;37;37;37
562;wemh;2050;2027;55;38;32;47;47;37;82;47;62;37;37;37
562;wemh;2050;2028;54;38;32;46;46;36;81;46;61;36;36;36
562;wemh;2050;2029;53;38;32;46;46;36;81;46;61;36;36;36
562;wemh;2050;2030;53;38;31;45;45;35;80;45;60;35;35;35
562;wemh;2050;2031;52;38;31;45;45;35;80;45;60;35;35;35
562;wemh;2050;2032;52;38;31;45;45;35;80;45;60;35;35;35
562;wemh;2050;2033;52;38;31;45;45;35;80;45;60;35;35;35
562;wemh;2050;2034;52;38;31;45;45;35;80;45;60;35;35;35
562;wemh;2050;2035;52;38;31;45;45;35;80;45;60;35;35;35
562;wemh;2050;2036;52;38;31;45;45;35;80;45;60;35;35;35
562;wemh;2050;2037;52;38;31;45;45;35;80;45;60;35;35;35
562;wemh;2050;2038;52;38;31;45;45;35;80;45;60;35;35;35
562;wemh;2050;2039;52;38;31;45;45;35;80;45;60;35;35;35
562;wemh;2050;2040;52;38;31;45;45;35;80;45;60;35;35;35
562;wemh;2050;2041;52;38;31;45;45;35;80;45;60;35;35;35
562;wemh;2050;2042;52;38;31;45;45;35;80;45;60;35;35;35
562;wemh;2050;2043;52;38;31;45;45;35;80;45;60;35;35;35
562;wemh;2050;2044;52;38;31;45;45;35;80;45;60;35;35;35
562;wemh;2050;2045;52;38;31;45;45;35;80;45;60;35;35;35
562;wemh;2050;2046;52;38;31;45;45;35;80;45;60;35;35;35
562;wemh;2050;2047;52;38;31;45;45;35;80;45;60;35;35;35
562;wemh;2050;2048;52;38;31;45;45;35;80;45;60;35;35;35
562;wemh;2050;2049;52;38;31;45;45;35;80;45;60;35;35;35
562;wemh;2050;2050;52;38;31;45;45;35;80;45;60;35;35;35
562;weml;2018;9999;135;155;105;165;145;95;185;125;190;125;135;95
562;weml;2018;1920;150;155;100;210;200;130;245;165;250;270;190;130
562;weml;2018;1929;155;155;100;210;200;135;249;165;249;259;190;135
562;weml;2018;1939;160;155;100;210;200;140;254;165;249;249;190;140
562;weml;2018;1949;158;158;104;198;188;134;243;154;233;238;178;134
562;weml;2018;1959;149;198;109;188;183;134;243;154;223;228;173;134
562;weml;2018;1969;158;187;118;192;143;113;207;133;182;138;168;113
562;weml;2018;1979;139;178;109;163;119;94;173;114;154;109;129;94
562;weml;2018;1989;110;140;100;155;115;90;165;105;145;105;120;90
562;weml;2018;1999;130;170;120;140;105;80;145;90;130;95;105;80
562;weml;2018;2009;115;110;80;125;95;70;125;75;115;85;90;70
562;weml;2018;2010;60;60;60;80;60;50;95;60;75;45;45;50
562;weml;2018;2018;60;58;58;77;55;40;85;55;74;40;40;40
562;weml;2019;9999;135;155;105;165;145;95;185;125;190;125;135;95
562;weml;2019;1920;150;155;100;210;200;130;245;165;250;270;190;130
